"","sent_pair_id","verb_id","verb","classification","frequency_rank","recipient_id","DOsentence","PDsentence","DO_score1","PD_score1","diff1","DO_score2","PD_score2","diff2","DO_score3","PD_score3","diff3","DO_score4","PD_score4","diff4","DO_score5","PD_score5","diff5","DO_avg","PD_avg","diff_avg","DO_score_gpt2","PD_score_gpt2","diff_gpt2","DO_score_gpt2_med","PD_score_gpt2_med","diff_gpt2_med","DO_score_gpt2_large","PD_score_gpt2_large","diff_gpt2_large","DO_score_gpt2_xl","PD_score_gpt2_xl","diff_gpt2_xl"
"129",129,29,"displayed","non-alternating",29,"longIndefinite","Michael displayed a man wearing a hat a photograph.","Michael displayed a photograph to a man wearing a hat.",-5.5654354095459,-4.50758361816406,1.05785179138184,-5.29915809631348,-4.09269905090332,1.20645904541016,-6.13601684570312,-4.59295225143433,1.5430645942688,-5.63831567764282,-4.49413919448853,1.1441764831543,-5.15723609924316,-4.49969387054443,0.65754222869873,-5.5592324256897,-4.43741359710693,1.12181882858276,-5.75252723693848,-4.42189311981201,1.33063411712646,-6.06106662750244,-4.81743907928467,1.24362754821777,-6.06106662750244,-4.81743907928467,1.24362754821777,-6.06106662750244,-4.81743907928467,1.24362754821777
"130",130,29,"displayed","non-alternating",29,"shortIndefinite","Juan displayed a man a photograph.","Juan displayed a photograph to a man.",-6.88329076766968,-6.59026670455933,0.293024063110352,-7.32032251358032,-6.15167236328125,1.16865015029907,-7.30391025543213,-6.47838115692139,0.825529098510742,-7.24736070632935,-6.64908313751221,0.598277568817139,-7.20418119430542,-6.67153215408325,0.532649040222168,-7.19181308746338,-6.50818710327148,0.683625984191895,-6.99102449417114,-5.96733999252319,1.02368450164795,-6.63878154754639,-5.97149229049683,0.667289257049561,-6.63878154754639,-5.97149229049683,0.667289257049561,-6.63878154754639,-5.97149229049683,0.667289257049561
"131",131,31,"shouted","non-alternating",31,"longIndefinite","Maria shouted a woman wearing a hat a name.","Maria shouted a name to a woman wearing a hat.",-5.88797998428345,-4.13930654525757,1.74867343902588,-6.46843719482422,-4.44647312164307,2.02196407318115,-6.09085369110107,-4.37669610977173,1.71415758132935,-7.29047060012817,-4.87419605255127,2.4162745475769,-6.1028881072998,-3.96295619010925,2.13993191719055,-6.36812591552734,-4.35992560386658,2.00820031166077,-6.22145175933838,-4.71252822875977,1.50892353057861,-5.75417423248291,-4.67122411727905,1.08295011520386,-5.75417423248291,-4.67122411727905,1.08295011520386,-5.75417423248291,-4.67122411727905,1.08295011520386
"132",132,31,"shouted","non-alternating",31,"shortIndefinite","Linda shouted a man a name.","Linda shouted a name to a man.",-6.48004913330078,-5.74044513702393,0.739603996276855,-6.83979415893555,-5.94564914703369,0.894145011901855,-6.0146598815918,-5.64536094665527,0.369298934936523,-6.89205312728882,-6.19162225723267,0.700430870056152,-6.97703266143799,-5.9110255241394,1.06600713729858,-6.64071779251099,-5.88682060241699,0.753897190093994,-6.48941516876221,-5.3033881187439,1.18602705001831,-5.79082202911377,-5.40319967269897,0.387622356414795,-5.79082202911377,-5.40319967269897,0.387622356414795,-5.79082202911377,-5.40319967269897,0.387622356414795
"133",133,33,"yelled","non-alternating",33,"longIndefinite","John yelled a woman from work some directions.","John yelled some directions to a woman from work.",-7.61110162734985,-5.72182512283325,1.8892765045166,-8.32659435272217,-5.95869016647339,2.36790418624878,-7.20111751556396,-5.89918518066406,1.3019323348999,-7.85870599746704,-6.14317321777344,1.7155327796936,-7.39233016967773,-5.7781548500061,1.61417531967163,-7.67796993255615,-5.90020570755005,1.7777642250061,-6.78634071350098,-5.40453672409058,1.3818039894104,-6.67607927322388,-5.47321510314941,1.20286417007446,-6.67607927322388,-5.47321510314941,1.20286417007446,-6.67607927322388,-5.47321510314941,1.20286417007446
"134",134,33,"yelled","non-alternating",33,"shortIndefinite","Maria yelled a man some directions.","Maria yelled some directions to a man.",-7.06969594955444,-5.93186712265015,1.1378288269043,-7.89964723587036,-5.80735445022583,2.09229278564453,-7.89925527572632,-6.53643417358398,1.36282110214233,-8.47304630279541,-6.52866888046265,1.94437742233276,-6.52937459945679,-5.47239685058594,1.05697774887085,-7.57420387268066,-6.05534429550171,1.51885957717896,-6.90361785888672,-5.4431004524231,1.46051740646362,-7.29419946670532,-5.71985530853271,1.57434415817261,-7.29419946670532,-5.71985530853271,1.57434415817261,-7.29419946670532,-5.71985530853271,1.57434415817261
"135",135,35,"communicated","non-alternating",35,"longIndefinite","Linda communicated a woman from work a point.","Linda communicated a point to a woman from work.",-7.41506862640381,-5.79020071029663,1.62486791610718,-7.71658134460449,-5.9336404800415,1.78294086456299,-7.51711797714233,-5.90776777267456,1.60935020446777,-7.8419189453125,-6.11487865447998,1.72704029083252,-7.70588350296021,-5.73633050918579,1.96955299377441,-7.63931407928467,-5.89656362533569,1.74275045394897,-7.36034154891968,-5.84684038162231,1.51350116729736,-6.89898300170898,-5.61164331436157,1.28733968734741,-6.89898300170898,-5.61164331436157,1.28733968734741,-6.89898300170898,-5.61164331436157,1.28733968734741
"136",136,35,"communicated","non-alternating",35,"shortIndefinite","Juan communicated a man a point.","Juan communicated a point to a man.",-8.39698886871338,-6.85828924179077,1.53869962692261,-8.06975555419922,-6.40659809112549,1.66315746307373,-8.18233013153076,-6.44823741912842,1.73409271240234,-8.97449588775635,-7.46544122695923,1.50905466079712,-8.09152793884277,-6.30156755447388,1.7899603843689,-8.3430196762085,-6.69602670669556,1.64699296951294,-7.677001953125,-6.14404630661011,1.53295564651489,-7.34493160247803,-6.01947593688965,1.32545566558838,-7.34493160247803,-6.01947593688965,1.32545566558838,-7.34493160247803,-6.01947593688965,1.32545566558838
"137",137,37,"restored","non-alternating",37,"longIndefinite","John restored a woman who was wearing a hat some money.","John restored some money to a woman who was wearing a hat.",-5.93374633789062,-4.34594249725342,1.58780384063721,-5.6589879989624,-4.32684373855591,1.33214426040649,-6.13425016403198,-4.42464017868042,1.70960998535156,-5.68535900115967,-4.69469356536865,0.990665435791016,-6.09798765182495,-4.57462501525879,1.52336263656616,-5.90206623077393,-4.47334899902344,1.42871723175049,-5.55821657180786,-4.32405614852905,1.23416042327881,-5.63044404983521,-4.38903665542603,1.24140739440918,-5.63044404983521,-4.38903665542603,1.24140739440918,-5.63044404983521,-4.38903665542603,1.24140739440918
"138",138,37,"restored","non-alternating",37,"shortIndefinite","Bob restored a man some money.","Bob restored some money to a man.",-6.75125312805176,-5.10708522796631,1.64416790008545,-6.01426887512207,-5.06543874740601,0.948830127716064,-6.39773988723755,-5.50283479690552,0.894905090332031,-6.28485870361328,-5.88612604141235,0.398732662200928,-6.30976676940918,-5.84377288818359,0.465993881225586,-6.35157747268677,-5.48105154037476,0.870525932312012,-6.62571382522583,-5.39792108535767,1.22779273986816,-6.58895254135132,-5.79950618743896,0.789446353912354,-6.58895254135132,-5.79950618743896,0.789446353912354,-6.58895254135132,-5.79950618743896,0.789446353912354
"139",139,39,"snapped","non-alternating",39,"longIndefinite","John snapped a man who was wearing a hat a comment.","John snapped a comment to a man who was wearing a hat.",-5.76262807846069,-4.1560206413269,1.60660743713379,-5.63548755645752,-4.1338324546814,1.50165510177612,-5.59295511245728,-3.80393528938293,1.78901982307434,-5.69348764419556,-3.97754836082458,1.71593928337097,-5.73563575744629,-4.23795557022095,1.49768018722534,-5.68403882980347,-4.06185846328735,1.62218036651611,-5.32363843917847,-4.12116575241089,1.20247268676758,-5.30701780319214,-4.22752714157104,1.07949066162109,-5.30701780319214,-4.22752714157104,1.07949066162109,-5.30701780319214,-4.22752714157104,1.07949066162109
"140",140,39,"snapped","non-alternating",39,"shortIndefinite","Michael snapped a man a comment.","Michael snapped a comment to a man.",-6.8409857749939,-5.45493030548096,1.38605546951294,-7.5312066078186,-6.00451946258545,1.52668714523315,-7.09412622451782,-5.22500848770142,1.86911773681641,-7.6804461479187,-5.79063129425049,1.88981485366821,-7.10203695297241,-5.81455993652344,1.28747701644897,-7.24976034164429,-5.65792989730835,1.59183044433594,-6.83892440795898,-5.44645357131958,1.3924708366394,-7.58849096298218,-6.00331020355225,1.58518075942993,-7.58849096298218,-6.00331020355225,1.58518075942993,-7.58849096298218,-6.00331020355225,1.58518075942993
"141",141,41,"distributed","non-alternating",41,"longIndefinite","John distributed a team from work some books.","John distributed some books to a team from work.",-7.19238042831421,-5.53399896621704,1.65838146209717,-7.43942975997925,-5.76019287109375,1.6792368888855,-7.2737603187561,-5.67421102523804,1.59954929351807,-7.52841138839722,-6.19928741455078,1.32912397384644,-7.46428394317627,-5.82571172714233,1.63857221603394,-7.37965316772461,-5.79868040084839,1.58097276687622,-6.86707210540771,-5.69145393371582,1.17561817169189,-7.34518671035767,-5.82852983474731,1.51665687561035,-7.34518671035767,-5.82852983474731,1.51665687561035,-7.34518671035767,-5.82852983474731,1.51665687561035
"142",142,41,"distributed","non-alternating",41,"shortIndefinite","Linda distributed a team some books.","Linda distributed some books to a team.",-7.47108793258667,-5.95342111587524,1.51766681671143,-8.13847160339355,-6.51603412628174,1.62243747711182,-7.67443418502808,-6.62045812606812,1.05397605895996,-7.35636520385742,-6.11470317840576,1.24166202545166,-7.87756633758545,-7.22377920150757,0.653787136077881,-7.70358505249023,-6.48567914962769,1.21790590286255,-7.53687429428101,-6.23960733413696,1.29726696014404,-6.93680620193481,-5.83271455764771,1.10409164428711,-6.93680620193481,-5.83271455764771,1.10409164428711,-6.93680620193481,-5.83271455764771,1.10409164428711
"143",143,43,"donated","non-alternating",43,"longIndefinite","Mary donated a team from work a painting.","Mary donated a painting to a team from work.",-7.54920959472656,-5.68815803527832,1.86105155944824,-7.23299026489258,-5.59042501449585,1.64256525039673,-7.18978071212769,-5.41459178924561,1.77518892288208,-7.15234851837158,-5.52082443237305,1.63152408599854,-7.08292818069458,-5.23182201385498,1.8511061668396,-7.2414514541626,-5.48916425704956,1.75228719711304,-6.7373514175415,-5.55054998397827,1.18680143356323,-6.8981237411499,-5.54447174072266,1.35365200042725,-6.8981237411499,-5.54447174072266,1.35365200042725,-6.8981237411499,-5.54447174072266,1.35365200042725
"144",144,43,"donated","non-alternating",43,"shortIndefinite","Bob donated a team a painting.","Bob donated a painting to a team.",-6.66579055786133,-5.32751798629761,1.33827257156372,-7.00018501281738,-5.26120233535767,1.73898267745972,-6.55577659606934,-5.67075252532959,0.885024070739746,-6.95650672912598,-5.19521856307983,1.76128816604614,-6.84537363052368,-5.22977685928345,1.61559677124023,-6.80472650527954,-5.33689365386963,1.46783285140991,-6.72437477111816,-5.53732013702393,1.18705463409424,-6.91997718811035,-5.81387090682983,1.10610628128052,-6.91997718811035,-5.81387090682983,1.10610628128052,-6.91997718811035,-5.81387090682983,1.10610628128052
"145",145,45,"administered","non-alternating",45,"longIndefinite","Mary administered a woman who was wearing a hat an antidote.","Mary administered an antidote to a woman who was wearing a hat.",-5.69677305221558,-3.85384726524353,1.84292578697205,-6.20716571807861,-3.98532366752625,2.22184205055237,-5.80707979202271,-4.10289430618286,1.70418548583984,-5.97606706619263,-4.52008485794067,1.45598220825195,-6.11507558822632,-4.49974632263184,1.61532926559448,-5.96043224334717,-4.19237928390503,1.76805295944214,-5.26292848587036,-3.92062950134277,1.34229898452759,-5.11995458602905,-4.20889663696289,0.911057949066162,-5.11995458602905,-4.20889663696289,0.911057949066162,-5.11995458602905,-4.20889663696289,0.911057949066162
"146",146,45,"administered","non-alternating",45,"shortIndefinite","Bob administered a woman an antidote.","Bob administered an antidote to a woman.",-7.20889663696289,-5.08083772659302,2.12805891036987,-6.35900259017944,-4.68559980392456,1.67340278625488,-6.59022521972656,-5.39347743988037,1.19674777984619,-7.45752906799316,-5.93050050735474,1.52702856063843,-6.49421072006226,-4.91095304489136,1.5832576751709,-6.82197284698486,-5.20027370452881,1.62169914245605,-6.03022384643555,-5.04684352874756,0.983380317687988,-6.12619400024414,-5.36944246292114,0.756751537322998,-6.12619400024414,-5.36944246292114,0.756751537322998,-6.12619400024414,-5.36944246292114,0.756751537322998
"147",147,47,"conveyed","non-alternating",47,"longIndefinite","Juan conveyed a man from work a thought.","Juan conveyed a thought to a man from work.",-6.99045419692993,-5.67066383361816,1.31979036331177,-7.64966678619385,-6.30684375762939,1.34282302856445,-6.78385496139526,-5.642258644104,1.14159631729126,-8.48789978027344,-6.80568552017212,1.68221426010132,-7.13336420059204,-5.4349045753479,1.69845962524414,-7.4090479850769,-5.97207126617432,1.43697671890259,-7.15572452545166,-5.82307386398315,1.33265066146851,-6.93950033187866,-5.68471336364746,1.2547869682312,-6.93950033187866,-5.68471336364746,1.2547869682312,-6.93950033187866,-5.68471336364746,1.2547869682312
"148",148,47,"conveyed","non-alternating",47,"shortIndefinite","Alice conveyed a man a thought.","Alice conveyed a thought to a man.",-5.57657384872437,-4.41513204574585,1.16144180297852,-6.90914678573608,-5.23913145065308,1.67001533508301,-6.71939992904663,-4.85233736038208,1.86706256866455,-6.66957235336304,-5.11660003662109,1.55297231674194,-6.25195121765137,-4.4976167678833,1.75433444976807,-6.4253288269043,-4.82416353225708,1.60116529464722,-6.54246664047241,-4.78940439224243,1.75306224822998,-6.23513269424438,-5.19341564178467,1.04171705245972,-6.23513269424438,-5.19341564178467,1.04171705245972,-6.23513269424438,-5.19341564178467,1.04171705245972
"149",149,49,"blabbed","non-alternating",49,"longIndefinite","Juan blabbed a man who was wearing a hat some information.","Juan blabbed some information to a man who was wearing a hat.",-5.3803334236145,-4.56432199478149,0.816011428833008,-5.33610248565674,-4.59611225128174,0.739990234375,-5.60647058486938,-4.34633827209473,1.26013231277466,-5.94237804412842,-4.78247928619385,1.15989875793457,-5.82602310180664,-4.69207572937012,1.13394737243652,-5.61826152801514,-4.59626550674438,1.02199602127075,-5.37507581710815,-4.39053440093994,0.984541416168213,-5.07447528839111,-3.78494620323181,1.2895290851593,-5.07447528839111,-3.78494620323181,1.2895290851593,-5.07447528839111,-3.78494620323181,1.2895290851593
"150",150,49,"blabbed","non-alternating",49,"shortIndefinite","Michael blabbed a woman some information.","Michael blabbed some information to a woman.",-6.13602924346924,-5.2202262878418,0.915802955627441,-6.10854816436768,-5.47147178649902,0.637076377868652,-5.98275709152222,-4.95321130752563,1.02954578399658,-5.84402084350586,-4.71922302246094,1.12479782104492,-6.36619853973389,-5.33152961730957,1.03466892242432,-6.08751077651978,-5.13913240432739,0.948378372192383,-5.63248157501221,-4.8226146697998,0.809866905212402,-5.66315793991089,-4.44882345199585,1.21433448791504,-5.66315793991089,-4.44882345199585,1.21433448791504,-5.66315793991089,-4.44882345199585,1.21433448791504
"151",151,51,"surrendered","non-alternating",51,"longIndefinite","Maria surrendered a woman wearing a hat some guns.","Maria surrendered some guns to a woman wearing a hat.",-6.89670658111572,-5.07103824615479,1.82566833496094,-7.0031476020813,-4.70331764221191,2.29982995986938,-7.31205081939697,-4.84727954864502,2.46477127075195,-7.23624753952026,-5.19385433197021,2.04239320755005,-7.01646995544434,-4.813889503479,2.20258045196533,-7.09292449951172,-4.92587585449219,2.16704864501953,-6.82088136672974,-4.8383846282959,1.98249673843384,-6.81078195571899,-5.44870853424072,1.36207342147827,-6.81078195571899,-5.44870853424072,1.36207342147827,-6.81078195571899,-5.44870853424072,1.36207342147827
"152",152,51,"surrendered","non-alternating",51,"shortIndefinite","John surrendered a woman some guns.","John surrendered some guns to a woman.",-8.1643762588501,-6.08050680160522,2.08386945724487,-7.67498779296875,-5.90674543380737,1.76824235916138,-8.13227939605713,-5.84821319580078,2.28406620025635,-7.88587713241577,-5.76635074615479,2.11952638626099,-7.85836029052734,-5.79780912399292,2.06055116653442,-7.94317617416382,-5.87992506027222,2.0632511138916,-7.59143829345703,-5.46331548690796,2.12812280654907,-7.51115989685059,-5.95473337173462,1.55642652511597,-7.51115989685059,-5.95473337173462,1.55642652511597,-7.51115989685059,-5.95473337173462,1.55642652511597
"153",153,53,"articulated","non-alternating",53,"longIndefinite","Bob articulated a woman from work a rule.","Bob articulated a rule to a woman from work.",-7.38681888580322,-5.83111095428467,1.55570793151855,-7.42141819000244,-5.83120107650757,1.59021711349487,-7.43125343322754,-6.21360301971436,1.21765041351318,-8.48553085327148,-6.43370151519775,2.05182933807373,-6.71003532409668,-5.67658233642578,1.0334529876709,-7.48701133728027,-5.99723978042603,1.48977155685425,-7.11361026763916,-6.11296081542969,1.00064945220947,-7.61686944961548,-6.02914142608643,1.58772802352905,-7.61686944961548,-6.02914142608643,1.58772802352905,-7.61686944961548,-6.02914142608643,1.58772802352905
"154",154,53,"articulated","non-alternating",53,"shortIndefinite","Bob articulated a man a rule.","Bob articulated a rule to a man.",-7.17738580703735,-5.91440343856812,1.26298236846924,-7.02587366104126,-5.88426876068115,1.14160490036011,-8.0094633102417,-6.69108819961548,1.31837511062622,-8.21709632873535,-6.38701629638672,1.83008003234863,-7.10056924819946,-5.95150232315063,1.14906692504883,-7.50607767105103,-6.16565580368042,1.34042186737061,-7.23377847671509,-6.04947662353516,1.18430185317993,-7.82089853286743,-6.25480318069458,1.56609535217285,-7.82089853286743,-6.25480318069458,1.56609535217285,-7.82089853286743,-6.25480318069458,1.56609535217285
"155",155,55,"groaned","non-alternating",55,"longIndefinite","Linda groaned a man wearing a hat a reply.","Linda groaned a reply to a man wearing a hat.",-6.35751295089722,-5.21862173080444,1.13889122009277,-6.71884441375732,-5.39677810668945,1.32206630706787,-6.5129246711731,-5.09773778915405,1.41518688201904,-6.86763429641724,-5.27153825759888,1.59609603881836,-6.6255955696106,-5.13928651809692,1.48630905151367,-6.61650238037109,-5.22479248046875,1.39170989990234,-6.59853982925415,-4.92881345748901,1.66972637176514,-6.49550151824951,-4.77759981155396,1.71790170669556,-6.49550151824951,-4.77759981155396,1.71790170669556,-6.49550151824951,-4.77759981155396,1.71790170669556
"156",156,55,"groaned","non-alternating",55,"shortIndefinite","Alice groaned a man a reply.","Alice groaned a reply to a man.",-6.3476676940918,-5.37765884399414,0.970008850097656,-6.227126121521,-4.88275861740112,1.34436750411987,-6.5937180519104,-5.37761926651001,1.21609878540039,-6.53762912750244,-5.27233600616455,1.26529312133789,-6.42614698410034,-5.29228544235229,1.13386154174805,-6.4264575958252,-5.24053163528442,1.18592596054077,-6.4172887802124,-5.17364740371704,1.24364137649536,-6.54224634170532,-5.36035919189453,1.18188714981079,-6.54224634170532,-5.36035919189453,1.18188714981079,-6.54224634170532,-5.36035919189453,1.18188714981079
"157",157,57,"roared","non-alternating",57,"longIndefinite","Michael roared a woman who was from work an order.","Michael roared an order to a woman who was from work.",-7.21122264862061,-6.00105237960815,1.21017026901245,-7.40693759918213,-5.63963317871094,1.76730442047119,-7.10728549957275,-5.68959903717041,1.41768646240234,-7.30797815322876,-6.38937950134277,0.918598651885986,-6.87342596054077,-5.42195320129395,1.45147275924683,-7.181369972229,-5.82832345962524,1.35304651260376,-6.34842205047607,-5.222900390625,1.12552165985107,-6.26222324371338,-5.22021532058716,1.04200792312622,-6.26222324371338,-5.22021532058716,1.04200792312622,-6.26222324371338,-5.22021532058716,1.04200792312622
"158",158,57,"roared","non-alternating",57,"shortIndefinite","Mary roared a woman an order.","Mary roared an order to a woman.",-7.93968439102173,-6.64447784423828,1.29520654678345,-8.14869022369385,-6.23202419281006,1.91666603088379,-8.60547065734863,-7.33117294311523,1.2742977142334,-7.97541093826294,-6.97289752960205,1.00251340866089,-8.10754871368408,-6.48371744155884,1.62383127212524,-8.15536098480225,-6.73285799026489,1.42250299453735,-6.9043288230896,-5.51934146881104,1.38498735427856,-6.68302392959595,-5.89761114120483,0.785412788391113,-6.68302392959595,-5.89761114120483,0.785412788391113,-6.68302392959595,-5.89761114120483,0.785412788391113
"159",159,59,"recounted","non-alternating",59,"longIndefinite","Maria recounted a woman from work some information.","Maria recounted some information to a woman from work.",-7.19363021850586,-5.8285870552063,1.36504316329956,-7.03388547897339,-5.26411581039429,1.7697696685791,-7.22055339813232,-5.31243848800659,1.90811491012573,-6.63956737518311,-5.57577323913574,1.06379413604736,-7.18675851821899,-5.07195854187012,2.11479997634888,-7.05487899780273,-5.41057462692261,1.64430437088013,-7.19757747650146,-5.30348253250122,1.89409494400024,-7.61875486373901,-5.69573259353638,1.92302227020264,-7.61875486373901,-5.69573259353638,1.92302227020264,-7.61875486373901,-5.69573259353638,1.92302227020264
"160",160,59,"recounted","non-alternating",59,"shortIndefinite","Michael recounted a man some information.","Michael recounted some information to a man.",-7.72623825073242,-6.36945867538452,1.3567795753479,-8.10533809661865,-5.86208391189575,2.2432541847229,-8.38608264923096,-6.22440004348755,2.16168260574341,-8.40847396850586,-6.34363985061646,2.0648341178894,-8.26514339447021,-6.3011794090271,1.96396398544312,-8.17825527191162,-6.22015237808228,1.95810289382935,-7.41245412826538,-5.74069881439209,1.67175531387329,-8.38784885406494,-6.42753124237061,1.96031761169434,-8.38784885406494,-6.42753124237061,1.96031761169434,-8.38784885406494,-6.42753124237061,1.96031761169434
"161",161,61,"denounced","non-alternating",61,"longIndefinite","Mary denounced a man from work a law.","Mary denounced a law to a man from work.",-6.48713302612305,-6.01033973693848,0.47679328918457,-7.12655162811279,-6.31227445602417,0.814277172088623,-7.58284664154053,-6.60682821273804,0.97601842880249,-7.46717309951782,-6.45005083084106,1.01712226867676,-7.65180540084839,-6.40104722976685,1.25075817108154,-7.26310195922852,-6.35610809326172,0.906993865966797,-7.26359748840332,-6.21614646911621,1.04745101928711,-7.27319860458374,-6.38559484481812,0.887603759765625,-7.27319860458374,-6.38559484481812,0.887603759765625,-7.27319860458374,-6.38559484481812,0.887603759765625
"162",162,61,"denounced","non-alternating",61,"shortIndefinite","Mary denounced a man a law.","Mary denounced a law to a man.",-6.87462759017944,-5.74812841415405,1.12649917602539,-7.20377969741821,-6.1119179725647,1.09186172485352,-8.0338830947876,-7.05298185348511,0.98090124130249,-7.89243650436401,-6.59728670120239,1.29514980316162,-8.07707500457764,-6.69918155670166,1.37789344787598,-7.61636037826538,-6.44189929962158,1.1744610786438,-7.54609251022339,-6.23948764801025,1.30660486221313,-7.36617136001587,-6.53542757034302,0.830743789672852,-7.36617136001587,-6.53542757034302,0.830743789672852,-7.36617136001587,-6.53542757034302,0.830743789672852
"163",163,63,"murmured","non-alternating",63,"longIndefinite","Alice murmured a woman from work a comment.","Alice murmured a comment to a woman from work.",-5.8703670501709,-4.89442825317383,0.97593879699707,-6.3865442276001,-4.97199726104736,1.41454696655273,-6.27194023132324,-4.59030628204346,1.68163394927979,-6.24140167236328,-4.63473749160767,1.60666418075562,-6.26614761352539,-4.76924276351929,1.4969048500061,-6.20728015899658,-4.77214241027832,1.43513774871826,-6.1060585975647,-4.83797025680542,1.26808834075928,-6.46463966369629,-5.06430768966675,1.40033197402954,-6.46463966369629,-5.06430768966675,1.40033197402954,-6.46463966369629,-5.06430768966675,1.40033197402954
"164",164,63,"murmured","non-alternating",63,"shortIndefinite","Mary murmured a woman a comment.","Mary murmured a comment to a woman.",-6.09720849990845,-5.16917085647583,0.928037643432617,-6.13037204742432,-4.96288681030273,1.16748523712158,-6.07045030593872,-5.07495975494385,0.995490550994873,-6.42715549468994,-4.75397396087646,1.67318153381348,-5.88265895843506,-4.96481466293335,0.917844295501709,-6.1215690612793,-4.98516120910645,1.13640785217285,-5.82658720016479,-4.57366371154785,1.25292348861694,-6.66698122024536,-4.96540880203247,1.70157241821289,-6.66698122024536,-4.96540880203247,1.70157241821289,-6.66698122024536,-4.96540880203247,1.70157241821289
"165",165,65,"moaned","non-alternating",65,"longIndefinite","Michael moaned a man wearing a hat a plea.","Michael moaned a plea to a man wearing a hat.",-6.13580799102783,-4.98896026611328,1.14684772491455,-5.86238622665405,-4.31791877746582,1.54446744918823,-6.27165699005127,-4.68873739242554,1.58291959762573,-6.73780822753906,-5.31896257400513,1.41884565353394,-6.80227136611938,-4.90127229690552,1.90099906921387,-6.36198616027832,-4.84317026138306,1.51881589889526,-6.39853811264038,-4.62736034393311,1.77117776870728,-6.96893215179443,-4.96644639968872,2.00248575210571,-6.96893215179443,-4.96644639968872,2.00248575210571,-6.96893215179443,-4.96644639968872,2.00248575210571
"166",166,65,"moaned","non-alternating",65,"shortIndefinite","Michael moaned a man a plea.","Michael moaned a plea to a man.",-6.90750598907471,-6.05433940887451,0.853166580200195,-6.8341703414917,-5.15975522994995,1.67441511154175,-6.88590574264526,-5.53053331375122,1.35537242889404,-7.95480823516846,-6.30747890472412,1.64732933044434,-7.45854425430298,-5.8276195526123,1.63092470169067,-7.20818691253662,-5.77594528198242,1.4322416305542,-6.64871454238892,-5.24193477630615,1.40677976608276,-7.23806142807007,-5.6041145324707,1.63394689559937,-7.23806142807007,-5.6041145324707,1.63394689559937,-7.23806142807007,-5.6041145324707,1.63394689559937
"167",167,67,"dispatched","non-alternating",67,"longIndefinite","Alice dispatched a team from work some meals.","Alice dispatched some meals to a team from work.",-7.15089845657349,-6.55854797363281,0.592350482940674,-6.93262195587158,-6.52762508392334,0.404996871948242,-6.59554862976074,-5.92462778091431,0.670920848846436,-7.20083427429199,-6.59535360336304,0.605480670928955,-7.04938888549805,-6.03596019744873,1.01342868804932,-6.98585844039917,-6.32842292785645,0.657435512542725,-6.7772216796875,-5.69048118591309,1.08674049377441,-7.21883773803711,-6.2628698348999,0.955967903137207,-7.21883773803711,-6.2628698348999,0.955967903137207,-7.21883773803711,-6.2628698348999,0.955967903137207
"168",168,67,"dispatched","non-alternating",67,"shortIndefinite","Linda dispatched a team some meals.","Linda dispatched some meals to a team.",-7.98626375198364,-6.90928888320923,1.07697486877441,-7.59409952163696,-7.05049896240234,0.543600559234619,-6.76708507537842,-6.07147789001465,0.69560718536377,-8.0206470489502,-7.17717695236206,0.843470096588135,-7.77794694900513,-7.68270683288574,0.0952401161193848,-7.62920846939087,-6.97822990417481,0.650978565216064,-7.92156553268433,-6.98441457748413,0.937150955200195,-7.65498685836792,-6.89190101623535,0.763085842132568,-7.65498685836792,-6.89190101623535,0.763085842132568,-7.65498685836792,-6.89190101623535,0.763085842132568
"169",169,69,"mumbled","non-alternating",69,"longIndefinite","Maria mumbled a man from work some news.","Maria mumbled some news to a man from work.",-6.78206825256348,-6.19865131378174,0.583416938781738,-6.82628679275513,-5.7450156211853,1.08127117156982,-6.45096731185913,-5.179030418396,1.27193689346313,-6.90946912765503,-5.97955274581909,0.929916381835938,-7.36650276184082,-5.52201795578003,1.84448480606079,-6.86705884933472,-5.72485361099243,1.14220523834229,-6.54606962203979,-5.01132822036743,1.53474140167236,-6.94034290313721,-5.56681346893311,1.3735294342041,-6.94034290313721,-5.56681346893311,1.3735294342041,-6.94034290313721,-5.56681346893311,1.3735294342041
"170",170,69,"mumbled","non-alternating",69,"shortIndefinite","John mumbled a man some news.","John mumbled some news to a man.",-6.54383182525635,-5.77368402481079,0.770147800445557,-6.48735094070435,-5.18544864654541,1.30190229415894,-6.79579305648804,-5.76530408859253,1.03048896789551,-6.85573291778564,-5.4333381652832,1.42239475250244,-6.57792997360229,-5.95187759399414,0.626052379608154,-6.65212774276733,-5.62193050384522,1.03019723892212,-5.97173452377319,-4.84586143493652,1.12587308883667,-7.05334758758545,-5.58821058273315,1.46513700485229,-7.05334758758545,-5.58821058273315,1.46513700485229,-7.05334758758545,-5.58821058273315,1.46513700485229
